WKT,fid,id,building_theme,classification,distinctive_name,feature_code
"POLYGON ((255011.96 858975.04,255002.21 858969.82,255010.3 858954.3,255020.51 858959.83,255011.96 858975.04))","4709",B5554BE4-D432-4278-BDBE-2524024B2A0D,Cultural Facility,Library,,"15024"
"POLYGON ((283411.34 900183.17,283419.04 900170.23,283430.11 900176.83,283406.83 900215.9,283346.4 900179.9,283357.12 900161.91,283343.63 900153.88,283350.75 900141.92,283370.83 900153.87,283387.49 900125.91,283400.59 900133.71,283393.92 900144.9,283387.57 900141.12,283376.4 900159.86,283374.92 900162.35,283397.82 900175.99,283396.67 900177.92,283409.81 900185.74,283411.34 900183.17),(283389.44 900179.66,283383.95 900189.33,283394.03 900195.05,283399.52 900185.38,283389.44 900179.66),(283362.02 900175.73,283370.95 900180.99,283376.62 900171.38,283367.68 900166.12,283362.02 900175.73))","4727",1072876E-D1F7-48A7-8903-042E9C9A76AB,Cultural Facility,Library,Golspie Library,"15024"
"POLYGON ((311462.74 968084.54,311439.04 968055.05,311453.38 968043.56,311476.96 968073.09,311462.74 968084.54))","4915",3BD37D95-560F-4901-BCC1-6FFE76757B48,Cultural Facility,Library,,"15024"
"POLYGON ((369544.02 795627.57,369532.43 795629.58,369530.29 795627.29,369529.21 795621.58,369529.2 795621.58,369526.41 795606.9,369542.25 795604.18,369546.01 795624.08,369544.02 795627.57))","4973",68AD61BD-8C5B-4B50-837D-E97E0D30C4E3,Cultural Facility,Library,,"15024"
"POLYGON ((383944.5 800595.6,383946.4 800577.9,383958.75 800579.25,383956.85 800596.95,383944.5 800595.6))","5006",79B0D8A4-C2C5-4AA0-97BB-07A107721D71,Cultural Facility,Library,,"15024"
"POLYGON ((334420.37 858339.23,334385.89 858361.42,334362.36 858324.85,334361.79 858325.22,334338.65 858340.15,334332.4 858329.55,334319.28 858309.28,334326.51 858304.63,334322.95 858299.08,334316.13 858303.46,334296.27 858272.61,334311.12 858263.07,334329.34 858291.4,334338.44 858285.54,334333.74 858278.24,334359.73 858261.52,334344.13 858237.29,334380.49 858213.88,334390.05 858228.71,334355.72 858250.82,334361.67 858260.05,334367.83 858256.08,334381.98 858278.06,334390.54 858272.56,334386.24 858265.88,334415.76 858246.89,334425.24 858261.61,334395.72 858280.62,334391.88 858274.66,334383.35 858280.15,334393.16 858295.39,334371.96 858309.04,334375.06 858313.85,334375.32 858314.26,334395.35 858301.37,334411.08 858325.82,334411.54 858325.52,334420.37 858339.23),(334350.25 858323.54,334359.32 858317.45,334340.3 858287.9,334325.99 858297.12,334334.76 858305.83,334337.25 858304.16,334350.25 858323.54),(334358.86 858282.67,334366.16 858294.07,334370.53 858291.27,334363.23 858279.87,334358.86 858282.67))","5054",08569299-8227-4AF6-A6E3-8A0811960E07,Cultural Facility,Library,,"15024"
"POLYGON ((389212.65 802855.63,389225.15 802864.0,389218.57 802873.81,389206.1 802865.42,389212.65 802855.63))","5074",7F3090A1-88BF-462C-BEDC-71F5A7519B6A,Cultural Facility,Library,,"15024"
"POLYGON ((392337.32 803562.08,392344.14 803566.57,392341.31 803570.87,392334.49 803566.38,392337.32 803562.08))","5092",305496CD-2F87-4B06-9D71-D4EB1C0A7FBB,Cultural Facility,Library,,"15024"
"POLYGON ((257232.8 733046.42,257227.49 733046.9,257225.95 733033.29,257234.64 733032.41,257236.23 733046.07,257232.8 733046.42))","5193",72D20F04-F413-41B4-A90C-110C36687633,Cultural Facility,Library,,"15024"
"POLYGON ((321930.27 863026.88,321924.03 863056.81,321908.34 863053.4,321914.82 863023.59,321930.27 863026.88))","5210",16BC1F8F-F079-45C3-92DB-55EF46970AE3,Cultural Facility,Library,Grant Lodge,"15024"
"POLYGON ((322473.22 694828.12,322460.01 694824.48,322464.11 694809.6,322474.8 694812.5,322477.18 694813.81,322473.22 694828.12))","5358",4105739C-1423-4170-8097-99E749C075B9,Cultural Facility,Library,,"15024"
"POLYGON ((370694.82 864481.19,370694.73 864481.05,370680.28 864490.36,370673.95 864480.54,370694.83 864467.09,370701.14 864477.12,370694.82 864481.19))","5438",74D904E9-4A3F-478B-B890-4906C1AC218F,Cultural Facility,Library,,"15024"
"POLYGON ((171984.17 620660.64,171986.48 620672.06,171986.75 620678.79,171985.48 620687.59,171938.53 620686.98,171936.6 620679.4,171936.04 620672.54,171936.86 620662.85,171943.38 620656.85,171948.08 620653.58,171954.7 620650.32,171962.03 620648.75,171970.71 620649.76,171973.15 620650.72,171976.19 620652.48,171978.9 620654.71,171984.17 620660.64))","5575",9FF305E4-E20E-4B0D-8232-96A5A56C7702,Cultural Facility,Library,Campbeltown Library,"15024"
"POLYGON ((163807.24 823759.26,163813.02 823770.66,163792.01 823781.93,163786.24 823770.53,163807.24 823759.26))","5595",6A0B9E6F-A49E-48B5-A81A-17FF26A07961,Cultural Facility,Library,,"15024"
"POLYGON ((372536.81 849971.64,372545.39 849973.39,372544.79 849976.36,372536.2 849974.61,372536.81 849971.64))","5628",65FD3FC9-EF56-425A-9AAC-04723C49406E,Cultural Facility,Library,,"15024"
"POLYGON ((388986.47 809551.89,388953.87 809561.6,388951.7 809554.33,388946.68 809555.85,388942.57 809542.25,388939.42 809543.2,388927.64 809546.76,388920.89 809524.38,388933.44 809520.6,388927.07 809500.15,388963.14 809489.16,388968.57 809507.01,388972.76 809505.74,388986.47 809551.89))","5657",4898C1DD-9469-46AD-B8DE-9A98150F020A,Cultural Facility,Library,,"15024"
"POLYGON ((278957.74 867423.25,278948.91 867415.28,278961.15 867401.85,278969.84 867409.66,278957.74 867423.25))","5659",742CF18F-FBD3-4BB9-B134-01C8A2E50D6B,Cultural Facility,Library,,"15024"
"POLYGON ((382982.14 772640.06,382972.14 772629.06,382979.84 772622.06,382989.84 772633.16,382982.14 772640.06))","5675",AA0FCD42-7A26-4116-AD4E-B72B81A38E31,Cultural Facility,Library,,"15024"
"POLYGON ((372537.58 849967.62,372540.59 849954.45,372558.59 849958.58,372555.56 849971.75,372537.58 849967.62))","5815",95205611-6FA1-41A3-A716-7D7F1B35F3A3,Cultural Facility,Library,,"15024"
"POLYGON ((294134.22 758072.67,294134.24 758072.72,294120.59 758079.44,294117.15 758072.44,294122.88 758069.62,294122.88 758069.63,294130.76 758065.75,294134.22 758072.67))","5863",078F7F21-6873-4222-B0EC-901846345A26,Cultural Facility,Library,26 28,"15024"
"POLYGON ((278318.97 701326.11,278304.21 701312.71,278316.69 701298.97,278334.41 701315.07,278330.7 701317.75,278318.97 701326.11))","5948",9139E099-56BF-44D1-8479-176DBEE29E0E,Cultural Facility,Library,,"15024"
"POLYGON ((336247.97 731731.31,336247.32 731748.1,336207.97 731746.68,336208.57 731729.89,336240.24 731731.03,336247.97 731731.31))","5984",9657EC2A-B859-496D-B1D1-247350E1A76A,Cultural Facility,Library,,"15024"
"POLYGON ((336020.85 731139.27,336030.48 731123.86,336030.46 731103.85,336048.14 731103.82,336049.95 731097.89,336086.36 731108.98,336072.33 731154.96,336020.85 731139.27))","6001",9D275F0D-35F9-48BE-B7F5-F999BA4E794F,Cultural Facility,Library,,"15024"
"POLYGON ((343662.42 733480.48,343651.48 733481.81,343640.32 733485.64,343637.91 733480.54,343631.11 733477.77,343625.22 733474.34,343619.52 733469.66,343614.12 733463.24,343610.67 733457.25,343607.93 733449.68,343606.79 733443.36,343606.72 733434.79,343608.09 733427.34,343625.45 733432.02,343624.45 733438.91,343625.89 733447.32,343627.55 733450.96,343629.77 733454.29,343632.54 733457.25,343635.9 733459.8,343657.82 733462.51,343661.8 733460.74,343668.17 733455.66,343670.57 733452.53,343672.5 733448.95,343673.83 733445.11,343674.53 733441.07,343692.65 733442.69,343690.57 733451.61,343687.43 733459.17,343683.94 733464.6,343679.37 733469.74,343672.89 733474.99,343662.42 733480.48))","6085",5EB9EE1D-3511-4235-8305-DF3280E2E3AD,Cultural Facility,Library,,"15024"
"POLYGON ((270618.89 868601.43,270623.38 868568.35,270633.13 868569.73,270628.99 868602.7,270618.89 868601.43))","6086",FB1E56BE-D3EF-4E8E-97FD-620192784FC5,Cultural Facility,Library,,"15024"
"POLYGON ((332343.15 840061.62,332350.42 840062.46,332349.47 840071.08,332342.55 840070.32,332342.2 840070.28,332343.15 840061.62))","6183",54A8751F-EE4A-48C4-B610-3155E8832445,Cultural Facility,Library,,"15024"
"POLYGON ((327515.0 702303.35,327516.48 702306.73,327510.0 702316.95,327495.5 702307.8,327501.1 702299.1,327498.8 702288.55,327514.86 702284.97,327518.72 702302.5,327515.0 702303.35))","6191",B0CA1F1F-6193-4B13-B4E5-FE2F5F40417E,Cultural Facility,Library,,"15024"
"POLYGON ((302784.13 915344.98,302763.27 915359.37,302759.06 915353.09,302768.72 915346.51,302754.8 915325.71,302766.1 915318.29,302784.13 915344.98))","6223",B4537D6E-FDDB-489E-8664-017DA23AFCB4,Cultural Facility,Library,Helmsdale Community Centre,"15024"
"POLYGON ((323385.08 718312.94,323383.98 718327.09,323375.68 718326.44,323376.78 718312.29,323385.08 718312.94))","6240",B3412D9F-0241-436C-9C64-B1CFCE0039F6,Cultural Facility,Library,,"15024"
"POLYGON ((388988.55 809553.63,389103.11 809607.04,389102.85 809614.74,389097.86 809622.98,389094.89 809624.42,389091.67 809625.12,389088.37 809624.98,389082.6 809622.98,389062.25 809666.55,389087.99 809678.54,389080.64 809694.31,389038.8 809674.82,389045.89 809659.59,388978.72 809628.32,388986.07 809612.54,389009.65 809623.52,389023.58 809593.6,388999.33 809582.32,388968.66 809591.33,388964.46 809577.0,388992.14 809568.87,388987.53 809553.16,388988.55 809553.63),(389014.58 809625.82,389053.17 809643.86,389067.15 809613.88,389028.53 809595.9,389014.58 809625.82))","6252",E53C0C86-9F7F-4DE5-95E2-BC4F59C6A593,Cultural Facility,Library,,"15024"
"POLYGON ((352960.37 840004.85,352951.58 840010.14,352955.36 840016.73,352946.84 840021.43,352938.39 840006.15,352944.17 840002.68,352955.18 839996.23,352960.37 840004.85))","6290",8D84991D-2A15-4B46-AAA4-A6781D540E3B,Cultural Facility,Library,,"15024"
"POLYGON ((266696.4 845640.61,266682.4 845623.43,266724.76 845588.45,266738.98 845605.68,266696.4 845640.61))","6300",B72F7774-A6ED-43E7-A274-09BFA4405B99,Cultural Facility,Library,,"15024"
"POLYGON ((335825.03 950299.72,335798.29 950328.71,335768.84 950301.55,335795.58 950272.56,335825.03 950299.72))","6327",DF231BD9-B1E8-45AA-ABC5-403A5888133E,Cultural Facility,Library,,"15024"
"POLYGON ((65970.85 798464.28,65963.79 798466.31,65967.34 798478.79,65947.57 798484.39,65944.58 798473.98,65933.76 798469.43,65927.66 798465.58,65899.45 798472.8,65897.4 798465.57,65889.86 798467.73,65885.96 798465.14,65883.23 798455.62,65961.96 798432.91,65970.85 798464.28))","6337",B1E2754F-F9A7-490D-8C57-E527E53E0B2B,Cultural Facility,Library,Castlebay Community Library,"15024"
"POLYGON ((368894.13 863859.75,368894.01 863865.55,368887.98 863865.42,368888.36 863843.14,368894.49 863843.27,368894.13 863859.75))","6354",19A62BD1-2AC0-4557-ADB1-39DD10768B07,Cultural Facility,Library,Banff Library,"15024"
"POLYGON ((393675.12 808308.78,393678.39 808270.27,393716.67 808273.45,393715.12 808292.14,393716.17 808293.88,393716.27 808294.12,393716.31 808294.37,393716.32 808294.62,393716.28 808294.83,393716.2 808295.07,393716.08 808295.29,393714.71 808297.03,393713.46 808312.03,393675.12 808308.78))","6373",5D4139E5-201E-4C5F-AA68-9D4FC7A068A3,Cultural Facility,Library,The Sir Duncan Rice Library,"15024"
"POLYGON ((326639.11 842962.4,326615.75 842989.18,326608.59 842982.95,326616.2 842974.28,326616.15 842974.24,326631.89 842956.13,326639.11 842962.4))","6390",9D95E3AA-5C49-4F16-A97B-8260142DFB62,Cultural Facility,Library,,"15024"
"POLYGON ((405518.87 601645.07,405516.65 601655.87,405500.23 601652.38,405502.45 601641.65,405518.87 601645.07))","6498",D3A28C62-2F0A-469E-879B-AE13B2179D88,Cultural Facility,Library,,"15024"
"POLYGON ((314809.52 869653.37,314818.39 869656.18,314815.34 869666.08,314806.45 869663.34,314809.52 869653.37))","6503",E189751C-5966-4CE8-AB59-D27603E267EC,Cultural Facility,Library,,"15024"
"POLYGON ((311417.42 723487.28,311407.32 723488.21,311406.43 723478.63,311416.54 723477.7,311417.42 723487.28))","6523",821AB223-0A87-4D3B-86C6-20C9DE174805,Cultural Facility,Library,A K Bell Library,"15024"
"POLYGON ((321845.38 668867.21,321837.17 668880.39,321833.34 668878.01,321841.56 668864.82,321845.38 668867.21))","6668",60CB7D36-D717-443F-B35E-8F4F1B127A23,Cultural Facility,Library,,"15024"
"POLYGON ((325375.0 707342.61,325376.0 707336.68,325390.57 707338.98,325389.42 707345.76,325374.69 707344.58,325375.0 707342.61))","6742",401060A6-B597-44C8-BFF2-68AF51E60851,Cultural Facility,Library,,"15024"
"POLYGON ((338707.52 729857.89,338691.97 729853.17,338694.7 729844.2,338698.65 729845.4,338700.27 729839.35,338688.9 729842.6,338686.75 729835.0,338708.53 729828.83,338714.14 729834.54,338713.8 729835.75,338707.52 729857.89))","6823",0AC0891B-65A8-43E3-A45D-E0E17A88D26F,Cultural Facility,Library,,"15024"
"POLYGON ((347504.67 703437.9,347505.98 703431.36,347507.47 703425.47,347515.57 703427.09,347519.46 703428.08,347516.33 703440.45,347508.88 703438.96,347504.67 703437.9))","6825",6A2A734E-1A55-4D52-BC08-A1C8A779FA2F,Cultural Facility,Library,,"15024"
"POLYGON ((351461.53 866926.41,351440.99 866917.56,351452.99 866886.41,351462.69 866890.39,351472.17 866866.84,351483.4 866871.42,351461.53 866926.41))","6859",E8A209D0-187F-4BA3-BFC5-CA977E18F51A,Cultural Facility,Library,,"15024"
"POLYGON ((337954.84 731428.98,337961.45 731438.6,337955.5 731442.95,337955.2 731445.85,337948.23 731445.61,337947.6 731444.77,337946.9 731442.87,337942.88 731437.56,337954.84 731428.98))","6897",3E29547C-F9FD-4322-9CEE-BBE56ABCA342,Cultural Facility,Library,,"15024"
"POLYGON ((327620.72 691695.14,327606.79 691706.49,327562.4 691655.12,327576.33 691643.34,327620.72 691695.14))","6903",007FED28-6E7E-4C9D-B95D-9C9AAD1EAA88,Cultural Facility,Library,Kirkcaldy Galleries,"15024"
"POLYGON ((278302.35 854979.14,278291.92 854972.0,278306.7 854950.2,278317.27 854957.48,278302.35 854979.14))","6984",82F5F780-707B-49E5-AE05-388C532AD720,Cultural Facility,Library,,"15024"
"POLYGON ((186520.95 687848.83,186528.05 687856.73,186514.65 687868.63,186507.65 687860.73,186520.95 687848.83))","7074",A688B046-46AD-48E9-8372-791E0BDB4C9B,Cultural Facility,Library,,"15024"
"POLYGON ((288380.98 856562.74,288402.92 856539.59,288410.54 856546.79,288394.55 856563.64,288393.61 856562.75,288387.63 856569.05,288380.98 856562.74))","7122",FC70617A-628D-42BA-9FFB-B3C78FD411E9,Cultural Facility,Library,,"15024"
"POLYGON ((394056.09 810084.34,394042.2 810085.02,394041.34 810067.72,394055.23 810067.04,394056.09 810084.34))","7160",B4F6AB0F-7475-4A73-A4ED-DDAE9A650CF6,Cultural Facility,Library,,"15024"
"POLYGON ((408415.3 836195.17,408407.0 836209.67,408398.8 836205.07,408407.0 836190.47,408415.3 836195.17))","7163",F0DA5E6C-6948-4635-94CF-504F293FF854,Cultural Facility,Library,,"15024"
"POLYGON ((335073.01 702449.72,335068.11 702461.44,335055.05 702456.38,335059.11 702444.08,335063.62 702445.9,335073.01 702449.72))","7172",CF56FE33-7DEA-4950-80D0-2554A8E7FDA3,Cultural Facility,Library,,"15024"
"POLYGON ((391530.88 807595.8,391522.37 807609.14,391514.03 807603.87,391502.05 807622.56,391472.45 807603.91,391487.43 807580.22,391493.98 807584.59,391499.5 807575.97,391530.88 807595.8))","7181",0B43E5D8-AAD8-42C3-ACD7-C42F89898567,Cultural Facility,Library,,"15024"
"POLYGON ((393782.38 803367.29,393793.8 803368.1,393795.4 803364.25,393802.9 803362.7,393810.05 803365.25,393811.6 803372.7,393809.1 803379.6,393801.2 803381.25,393794.7 803378.95,393793.55 803374.95,393781.92 803374.28,393782.15 803370.79,393782.38 803367.29))","7223",B596E489-B896-45D4-AE0A-342C95AFBF19,Cultural Facility,Library,,"15024"
"POLYGON ((314337.5 694169.9,314336.9 694170.4,314333.8 694166.1,314328.31 694164.11,314336.54 694142.03,314346.7 694145.9,314337.5 694169.9))","7248",1C829AF9-B66D-4B49-B7F4-BEB1C80F7AB2,Cultural Facility,Library,,"15024"
"POLYGON ((337640.08 733327.16,337657.96 733326.81,337658.35 733346.5,337629.84 733346.63,337629.66 733337.49,337640.27 733337.28,337640.27 733337.24,337640.08 733327.16))","7314",71755F62-E13E-439E-80CF-93DFA95721D6,Cultural Facility,Library,Ardler Library,"15024"
"POLYGON ((372069.8 771916.9,372090.92 771911.28,372095.73 771929.46,372066.19 771937.28,372068.78 771941.73,372068.94 771942.28,372068.94 771942.53,372068.9 771942.78,372068.85 771942.96,372068.77 771943.13,372068.66 771943.29,372068.53 771943.43,372066.42 771945.15,372063.91 771949.76,372076.37 771964.75,372084.83 771957.72,372095.57 771970.64,372084.19 771980.1,372099.75 771998.83,372111.42 771989.14,372124.43 772004.79,372112.25 772014.47,372078.8 772053.59,372060.88 772038.49,372085.32 772009.49,372070.41 771991.55,372033.0 772022.64,372022.26 772009.72,372060.75 771977.73,372058.45 771974.97,372045.69 771976.08,372044.43 771975.83,372043.85 771975.56,372043.27 771975.15,372042.82 771974.69,372042.44 771974.16,372042.16 771973.58,372041.97 771972.91,372040.8 771958.24,372041.05 771956.88,372041.34 771956.24,372041.73 771955.66,372042.21 771955.16,372042.82 771954.71,372043.44 771954.4,372044.11 771954.19,372044.29 771954.15,372036.51 771945.15,372015.41 771950.74,372010.59 771932.67,372042.57 771924.16,372041.68 771919.92,372051.79 771915.75,372052.89 771918.42,372059.23 771912.93,372063.93 771911.11,372064.3 771911.06,372065.05 771911.05,372065.8 771911.17,372066.51 771911.4,372067.18 771911.75,372067.71 771912.14,372068.24 771912.68,372068.67 771913.3,372069.0 771913.98,372069.8 771916.9))","7323",ED5BF80D-0349-4052-8C13-FC7C6A1E3C41,Cultural Facility,Library,Mearns Community Campus Library,"15024"
"POLYGON ((418905.72 613231.03,418892.66 613210.41,418908.13 613200.49,418917.96 613194.21,418928.08 613210.07,418929.63 613215.93,418905.72 613231.03))","7330",D479CCDE-372F-49E6-9AD6-A2733DA3B65E,Cultural Facility,Library,,"15024"
"POLYGON ((272735.68 701567.53,272732.63 701561.0,272741.47 701556.87,272744.59 701563.54,272741.48 701564.99,272741.47 701564.93,272735.68 701567.53))","7369",E6264545-CFAB-4491-8294-658DDD784363,Cultural Facility,Library,,"15024"
"POLYGON ((373244.09 816188.69,373249.09 816199.19,373233.49 816206.49,373228.49 816196.09,373244.09 816188.69))","7477",06A951CB-8E1A-4575-A005-F7676D2F06EA,Cultural Facility,Library,,"15024"
"POLYGON ((176260.78 827679.78,176259.36 827678.74,176251.24 827689.9,176240.8 827682.26,176255.3 827662.74,176267.02 827671.2,176260.78 827679.78))","7479",DF03BA96-938D-4A78-B7F4-1CA4003170A1,Cultural Facility,Library,,"15024"
"POLYGON ((321729.01 863071.53,321726.33 863038.31,321785.91 863033.49,321788.59 863066.6,321729.01 863071.53))","7544",09AE7D46-106E-48E4-96D8-2ED53AF63DD8,Cultural Facility,Library,,"15024"
"POLYGON ((426504.56 604363.78,426509.8 604355.4,426531.4 604368.8,426526.22 604377.26,426504.56 604363.78))","7612",FC39455C-1DA5-4127-ADE5-9BDE04C96336,Cultural Facility,Library,,"15024"
"POLYGON ((394953.08 801419.4,394947.12 801392.94,394973.5 801387.01,394979.45 801413.47,394953.08 801419.4))","7749",89A3D8B0-898E-4E0A-B075-F36DF57DB42D,Cultural Facility,Library,,"15024"
"POLYGON ((399449.29 866608.05,399470.35 866609.48,399469.4 866624.2,399466.09 866629.27,399447.95 866628.04,399449.29 866608.05))","7752",DF120DD1-B399-4E93-9FBE-311BF41090C4,Cultural Facility,Library,,"15024"
"POLYGON ((394866.39 805080.04,394874.85 805097.98,394863.41 805102.66,394854.36 805086.92,394866.39 805080.04))","7768",61A5AB2E-63C9-4371-AD0B-84ABFDE96468,Cultural Facility,Library,,"15024"
"POLYGON ((176696.43 800048.62,176704.73 800054.12,176702.14 800058.03,176693.84 800052.53,176696.43 800048.62))","7857",4981E331-BAE9-4CF3-95DA-C1F1F3028D63,Cultural Facility,Library,,"15024"
"POLYGON ((392324.51 808835.82,392331.98 808853.35,392312.59 808861.7,392305.06 808844.11,392324.51 808835.82))","8058",FA5EF74E-D0C6-445F-9797-5931B8C8630A,Cultural Facility,Library,,"15024"
"POLYGON ((356955.19 815900.03,356938.55 815879.48,356963.0 815859.68,356960.31 815856.35,356909.87 815861.82,356908.83 815852.26,356896.38 815853.61,356897.85 815867.37,356878.01 815869.49,356872.66 815819.4,356892.5 815817.28,356893.65 815828.02,356940.01 815823.04,356941.51 815836.9,356951.69 815835.8,356946.86 815790.23,356963.17 815788.51,356968.0 815834.08,356979.34 815832.88,356977.86 815818.9,357003.13 815813.54,357005.6 815825.19,357014.53 815824.24,357009.73 815778.43,357033.94 815775.84,357038.56 815819.91,357065.87 815853.37,357047.0 815868.76,357025.66 815842.61,357019.16 815847.92,357022.2 815854.15,357009.26 815869.74,357000.46 815863.4,356955.19 815900.03),(356979.54 815840.7,356970.77 815841.63,356981.83 815855.29,356992.31 815846.84,357003.22 815838.19,356988.84 815839.71,356979.54 815840.7))","8160",250ADE70-792F-417D-8018-52C49FEC2495,Cultural Facility,Library,,"15024"
